setor_nome,ano,markup_medio,markup_se,markup_std,ci_lower,ci_upper,n_obs,market_power
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2022,1.34977149093733,0.0919967856346433,0.623952557560989,1.16945779109343,1.53008519078124,46,1
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2023,1.02942857040694,0.0402189799243723,0.27572743474196,0.950599369755167,1.10825777105871,47,0
"Metalurgia, siderurgia e produtos de minerais não-metálicos",2024,1.07571816993912,0.0466914109515285,0.268221735266307,0.984203004474126,1.16723333540412,33,0
"Máquinas, equipamentos e aparelhos diversos",1989,1.29097515243295,0.20823799353703,0.658506354960438,0.882828685100369,1.69912161976553,10,0
"Máquinas, equipamentos e aparelhos diversos",1990,1.03110329788879,0.0841594657331818,0.366842606273314,0.866150745051755,1.19605585072583,19,0
"Máquinas, equipamentos e aparelhos diversos",1991,1.1216182263514,0.0976770711059074,0.414408716072566,0.930171166983823,1.31306528571898,18,0
"Máquinas, equipamentos e aparelhos diversos",1992,1.12729335443143,0.0881739397894465,0.394325846426352,0.954472432444112,1.30011427641874,20,0
"Máquinas, equipamentos e aparelhos diversos",1993,1.43526185449652,0.140919042696788,0.630209117588425,1.15906053081081,1.71146317818222,20,1
"Máquinas, equipamentos e aparelhos diversos",1994,1.76523100879185,0.19506129769793,0.994621363308475,1.38291086530391,2.1475511522798,26,1
"Máquinas, equipamentos e aparelhos diversos",1995,1.39693846890692,0.0957361885554543,0.497459828103123,1.20929553933823,1.58458139847561,27,1
"Máquinas, equipamentos e aparelhos diversos",1996,1.50920182445512,0.113332402783159,0.577884133313685,1.28707031500012,1.73133333391011,26,1
"Máquinas, equipamentos e aparelhos diversos",1997,1.39269968429395,0.100692994859622,0.542248372243014,1.19534141436909,1.59005795421881,29,1
"Máquinas, equipamentos e aparelhos diversos",1998,1.36332416862913,0.090546134329966,0.495941602674153,1.18585374534239,1.54079459191586,30,1
"Máquinas, equipamentos e aparelhos diversos",1999,1.41239528693023,0.116280113261471,0.657779652834608,1.18448626493775,1.64030430892271,32,1
"Máquinas, equipamentos e aparelhos diversos",2000,1.30087337643448,0.0705731973387665,0.373438258770123,1.1625499096505,1.43919684321847,28,1
"Máquinas, equipamentos e aparelhos diversos",2001,1.22196877963154,0.0319218021773481,0.168914299924527,1.15940204736393,1.28453551189914,28,1
"Máquinas, equipamentos e aparelhos diversos",2002,1.27113800433677,0.0356348054765258,0.188561666618099,1.20129378560278,1.34098222307076,28,1
"Máquinas, equipamentos e aparelhos diversos",2003,1.21591940796728,0.041191763205582,0.221824433558518,1.13518355208434,1.29665526385022,29,1
"Máquinas, equipamentos e aparelhos diversos",2004,1.28607424205808,0.0505662229193684,0.272307444095101,1.18696444513612,1.38518403898004,29,1
"Máquinas, equipamentos e aparelhos diversos",2005,1.13377718586252,0.0329740547038373,0.171338214235805,1.069148038643,1.19840633308204,27,1
"Máquinas, equipamentos e aparelhos diversos",2006,1.25579528891568,0.0553689313963196,0.327567015645596,1.1472721833789,1.36431839445247,35,1
"Máquinas, equipamentos e aparelhos diversos",2007,1.1780945957898,0.0331482002827637,0.198889201696582,1.11312412323559,1.24306506834402,36,1
"Máquinas, equipamentos e aparelhos diversos",2008,1.23069866386904,0.0352502299482805,0.211501379689683,1.16160821317041,1.29978911456767,36,1
"Máquinas, equipamentos e aparelhos diversos",2009,1.22449711333991,0.0574502558430089,0.344701535058053,1.11189461188761,1.33709961479221,36,1
"Máquinas, equipamentos e aparelhos diversos",2010,1.2810602138581,0.037856999188015,0.223965027545034,1.20686049544959,1.35525993226661,35,1
"Máquinas, equipamentos e aparelhos diversos",2011,1.18120646993178,0.0444889923952113,0.251667745686486,1.09400804483717,1.26840489502639,32,1
"Máquinas, equipamentos e aparelhos diversos",2012,1.17622559510525,0.0629456870057089,0.377674122034254,1.05285204857406,1.29959914163644,36,1
