empresa;cnpj;setor_naics3;subsetor_bovespa;data;ano;trimestre;variable_input;capital;receita;setor_ipa;fonte_mapeamento;peso_ipa;variable_input_nominal;capital_nominal;receita_nominal;setor_ipa_7d;nome_setor
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;1999-09-30 00:00:00;1999;3;123250,1502;98232,58159;132603,5746;202223400;exceção;0,002983;122533;97661;131832;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;1999-12-31 00:00:00;1999;4;165731,814;96430,0797;178884,1588;202223400;exceção;0,002983;164795;95885;177873;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2000-03-31 00:00:00;2000;1;39775,18731;97957,66196;41636,63229;202223400;exceção;0,002983;39552;97408;41403;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2000-06-30 00:00:00;2000;2;82210,10404;104607,6387;84082,51501;202223400;exceção;0,002983;81753;104026;83615;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2000-09-30 00:00:00;2000;3;127220,5464;135718,6067;127989,7154;202223400;exceção;0,002983;126531;134983;127296;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2000-12-31 00:00:00;2000;4;168291,5788;135841,1555;169147,1777;202223400;exceção;0,002983;167387;135111;168238;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2001-03-31 00:00:00;2001;1;45040,92425;133480,0221;50322,05581;202223400;exceção;0,002983;44801;132769;50054;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2001-06-30 00:00:00;2001;2;97729,87145;130480,4061;109442,2162;202223400;exceção;0,002983;97218;129797;108869;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2001-09-30 00:00:00;2001;3;152270,5039;127704,9411;174668,9014;202223400;exceção;0,002983;151486;127047;173769;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2001-12-31 00:00:00;2001;4;204295,137;124529,8051;233572,9137;202223400;exceção;0,002983;203257;123897;232386;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2002-03-31 00:00:00;2002;1;51746,21217;124650,6388;56862,13595;202223400;exceção;0,002983;51484;124019;56574;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2002-06-30 00:00:00;2002;2;107303,5356;132482,4959;118469,9532;202223400;exceção;0,002983;106771;131825;117882;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2002-09-30 00:00:00;2002;3;170313,9839;159130,7986;197663,0513;202223400;exceção;0,002983;169504;158374;196723;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2002-12-31 00:00:00;2002;4;240941,7106;154151,0684;280499,1999;202223400;exceção;0,002983;239885;153475;279269;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2003-03-31 00:00:00;2003;1;67641,86156;151020,2272;78925,54759;202223400;exceção;0,002983;67356;150382;78592;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2003-06-30 00:00:00;2003;2;142996,3922;148467,6703;159659,2861;202223400;exceção;0,002983;142388;147836;158980;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2003-09-30 00:00:00;2003;3;215688,2972;145868,2742;236440,6888;202223400;exceção;0,002983;214780;145254;235445;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2003-12-31 00:00:00;2003;4;292189,3097;145445,9522;310717,5012;202223400;exceção;0,002983;290972;144840;309423;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2004-03-31 00:00:00;2004;1;72813,29023;141660,3868;78172,17006;202223400;exceção;0,002983;72516;141082;77853;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2004-06-30 00:00:00;2004;2;147845,6383;139735,4578;159412,5347;202223400;exceção;0,002983;147259;139181;158780;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2004-09-30 00:00:00;2004;3;229355,2046;162150,36;248532,6386;202223400;exceção;0,002983;228465;161521;247568;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2004-12-31 00:00:00;2004;4;319764,3741;131162,8107;335999,4874;202223400;exceção;0,002983;318541;130661;334714;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2005-03-31 00:00:00;2005;1;61008,29816;129062,1925;69556,56673;202223400;exceção;0,002983;60778;128575;69294;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2005-06-30 00:00:00;2005;2;148725,3056;130594,757;158381,8153;202223400;exceção;0,002983;148163;130101;157783;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2005-09-30 00:00:00;2005;3;236322,8052;127047,3489;248348,7469;202223400;exceção;0,002983;235420;126562;247400;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2005-12-31 00:00:00;2005;4;319037,0531;126370,9072;326923,942;202223400;exceção;0,002983;317828;125892;325685;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2006-03-31 00:00:00;2006;1;71641,05032;122399,0908;71445,30974;202223400;exceção;0,002983;71370;121936;71175;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2006-06-30 00:00:00;2006;2;153480,8481;119578,6497;155212,3446;202223400;exceção;0,002983;152905;119130;154630;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2006-09-30 00:00:00;2006;3;234918,6901;115244,5892;242689,6574;202223400;exceção;0,002983;234043;114815;241785;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2006-12-31 00:00:00;2006;4;314319,398;168235,9491;324284,0585;202223400;exceção;0,002983;313163;167617;323091;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2007-03-31 00:00:00;2007;1;69249,97039;163416,9628;74780,17224;202223400;exceção;0,002983;68997;162820;74507;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2007-06-30 00:00:00;2007;2;145350,5771;160353,135;154942,4587;202223400;exceção;0,002983;144822;159770;154379;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2007-09-30 00:00:00;2007;3;226824,2056;158249,7725;236411,2387;202223400;exceção;0,002983;226019;157688;235572;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2007-12-31 00:00:00;2007;4;302795,6328;156207,4253;315273,7229;202223400;exceção;0,002983;301750;155668;314185;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2008-03-31 00:00:00;2008;1;75123,82301;164817,0661;80859,2779;202223400;exceção;0,002983;74869;164258;80585;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2008-06-30 00:00:00;2008;2;157130,3757;169763,409;168551,4726;202223400;exceção;0,002983;156620;169212;168004;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2008-09-30 00:00:00;2008;3;237261,922;179776,0747;260555,8242;202223400;exceção;0,002983;236499;179198;259718;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2008-12-31 00:00:00;2008;4;318867,5991;175185,6176;360182,5768;202223400;exceção;0,002983;317849;174626;359032;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2009-03-31 00:00:00;2009;1;78969,49907;176321,2395;85707,21305;202223400;exceção;0,002983;78715;175753;85431;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2009-06-30 00:00:00;2009;2;166196,0866;185294,6916;175987,6706;202223400;exceção;0,002983;165660;184697;175420;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2009-09-30 00:00:00;2009;3;254965,7556;184886,0639;272279,7625;202223400;exceção;0,002983;254141;184288;271399;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2009-12-31 00:00:00;2009;4;341595,8275;177398,2807;364858,1331;202223400;exceção;0,002983;340490;176824;363677;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2010-03-31 00:00:00;2010;1;91503,8147;185536,6117;100993,768;202223400;exceção;0,002983;91215;184951;100675;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2010-06-30 00:00:00;2010;2;196209,0465;185425,8495;216000,9776;202223400;exceção;0,002983;195605;184855;215336;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2010-09-30 00:00:00;2010;3;311758,5149;186624,2132;347715,6446;202223400;exceção;0,002983;310821;186063;346670;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2010-12-31 00:00:00;2010;4;430225,771;178658,48;482696,9273;202223400;exceção;0,002983;428970;178137;481288;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2011-03-31 00:00:00;2011;1;110016,8336;179290,8147;119119,7177;202223400;exceção;0,002983;109704;178781;118781;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2011-06-30 00:00:00;2011;2;233591,65;180130,2201;250982,9108;202223400;exceção;0,002983;232930;179620;250272;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2011-09-30 00:00:00;2011;3;370075,8223;183987,9781;407948,6216;202223400;exceção;0,002983;369042;183474;406809;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2011-12-31 00:00:00;2011;4;499241,8055;178485,085;549484,1687;202223400;exceção;0,002983;497857;177990;547960;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2012-03-31 00:00:00;2012;1;123461,0633;181283,863;139767,8469;202223400;exceção;0,002983;123122;180786;139384;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2012-06-30 00:00:00;2012;2;251036,9742;184889,4379;286643,0005;202223400;exceção;0,002983;250367;184396;285878;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2012-09-30 00:00:00;2012;3;412017,6809;187480,9128;480737,5898;202223400;exceção;0,002983;410963;187001;479507;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2012-12-31 00:00:00;2012;4;563889,5147;186994,3754;661169,8198;202223400;exceção;0,002983;562456;186519;659489;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2013-03-31 00:00:00;2013;1;142874,7724;215407,4166;165395,4817;202223400;exceção;0,002983;142515;214865;164979;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2013-06-30 00:00:00;2013;2;310990,6272;266529,0235;359874,2311;202223400;exceção;0,002983;310217;265866;358979;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2013-09-30 00:00:00;2013;3;484900,1166;273327,0773;567294,3021;202223400;exceção;0,002983;483722;272663;565916;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2013-12-31 00:00:00;2013;4;660470,4744;265735,075;783504,5852;202223400;exceção;0,002983;658897;265102;781638;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2014-03-31 00:00:00;2014;1;166206,5223;285248,496;192347,6859;202223400;exceção;0,002983;165824;284592;191905;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
PTBL;83.475.913/0001-91;indústria de produtos de cerâmica e refratários;construção;2014-06-30 00:00:00;2014;2;356896,2073;302741,5369;410146,7797;202223400;exceção;0,002983;356068;302039;409195;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
